,ClothingID,Age,Title,ReviewText,Rating,RecommendedIND,PositiveFeedbackCount,DivisionName,DepartmentName,ClassName,Polarity_score
966,1060,63,Why is it so big?,This runs really large. i love it! sold out of xs p and xxs p... go figure :( size down if you are slim.,3,1,0,General Petite,Bottoms,Pants,0.4321
967,1060,27,Not what i expected,"I was disappointed with this jumpsuit. when i first saw it in the store, i thought i was going to love it. when i tried it on, the first issue is the fabric is too sheer. i could completely see the outline of my underwear and bra. it also runs way too big! i know the bottom is supposed to be loose and flowy, but the waist needs to be more tapered to off set that, and it's so baggy. the arm holes are also cut very low, so when you lift your arms you can see most of your bra on the sides 
i wante",3,0,4,General Petite,Bottoms,Pants,-0.7296
968,1060,85,"Beautiful, flattering, but runs large","Perfect for the summer weddings that i am attending. i am 5-1, 119#, 32dd and usually a sp. i tried on a regular s and xs in the store, and the s was huge. i ended up ordering the regular xs instead of the petite xs when the 20% off sale hit because i liked the extra length. great bra coverage...it is not too long at the armholes, or too low in the back. i will take it up a bit in the top seams just so it doesn't have quite so much decolletage, but it is wearable as is. this is much more of a ro",5,1,4,General Petite,Bottoms,Pants,0.743
969,1060,64,Adorable,"A sales associate found this for me at my local retailer. i probably would have never thought to try it on. i am 5'1'' and normally a size 8 or a medium. the size small was still too large, so i ordered a size small petite. it fits perfectly, looks adorable on, and is so comfortable. i can't wait for the warm weather to wear it!",5,1,0,General Petite,Bottoms,Pants,0.9304
970,1072,48,Lovely dress,"This is a lovely piece, with great shape and details. i think it would really stand out at events. i ended up returning it. i don't have much occasion for cocktail dresses. i had trouble sending it back. it has a slip with the sheer overlay. the slip seemed a bit tight at the bottom hem for the shape of the dress.",4,1,5,General,Dresses,Dresses,0.7351
971,1094,33,Odd shape,"This was so unflattering. the bust was too high so it hit me weird on the boobs. the green was a beautiful, vibrant color but the fabric is so delicate that one wrong move would cause a snag.",2,0,0,General,Dresses,Dresses,0.0192
972,1082,53,Didn't try it on,"I opened the package and the dress is two pieces. it is the skirt part with an orange cami top that the sweater goes over. the sweater was too short for me, as i am busty and would not work. i ordered my normal size and the band around the rib cage did not go from side to side so i didn't try it on.",2,0,0,General Petite,Dresses,Dresses,0.2023
973,720,43,Cute casual summer dress,"Just purchased this- love how light and airy it is. perfect for throwing on on a warm summer day. it is soft and comfy, but it does run pretty large. i am normally a m, and in this the m was swimming on me. i purchased the s, and still loose and flowy. i wore a strapless bra with it, but will also try a bandeau or tank top.",4,1,5,Initmates,Intimate,Lounge,0.8537
974,1060,26,Throw on and go perfection,"I'm very picky about jumpers, and this one is abolutely perfect! i love how it looks like a dress at first glance. it runs a little big because of the oversized fit it is supposed to have, i sized down because of the armpit area. nude garments and you'll be fine. this is going to sell out fast, don't wait for it to go on sale! (seriously my store is already out of xs's)",5,1,9,General Petite,Bottoms,Pants,0.9272
975,1110,38,Huge,"I am 5'-7"" and 135 lbs, i bought a medium petite as i wanted the dress to hit at my knees, instead of midi. this dress is easily 2 sizes bigger than expected. the pattern was not flattering on my although i'm sure it would be for others. i was happy with the length...",3,0,1,General,Dresses,Dresses,0.7534
976,1094,50,Just a nice dress...,"This is one of those dresses that is just ""nice"" and can be one that you go to in a pinch.... it flows very nicely and you can dress it up and down. it's not the best quality in fabric...but if it was all silk you would have paid 3xs. i like it, it fits well...it's not outstanding or unusual. i think it is a bit pricey for what you get...but, it's a ""work horse"" dress...it will do you right whenever you need it to!",3,1,0,General,Dresses,Dresses,0.2953
977,720,80,Pretty but runs big!!,"I loved this dress from the moment i saw it! i ordered it immediately, after reading the reviews, and felt confident in my dress size choice...but when it arrived it was big! i am 5'7"" 140lbs with an athletic build and i usually wear a 6 or 8 in dresses, so usually a small but sometimes a medium...because if this ""in between"" that i am, i ordered a small...and it was really too big. so sad...incalled a bunch of stores to try and find an xs but they are sold out everywhere.
style is fun and flir",5,1,1,Initmates,Intimate,Lounge,0.8619
978,720,37,Fun easy dress!,"This dress is great. it appears just as it does online. its soft, flowy and a thin chambray material. the straps are adjustable which makes it a good fit for all women. i am fuller in my hips and toosh and this dress fell beautifully over them. i tried a large (i normally do l or xl in retailer dresses) and there was plenty of room! i would have probably liked the xl more just because i prefer things oversized. the dress is a midi length, very breezy and airy. its extremely comfortable and very fl",5,1,4,Initmates,Intimate,Lounge,0.9715
979,1022,38,Sleepable jeans,"These jeans have been the best pair of jeans i have ever worn. you could practically sleep in them, they are so comfortable, brushed softness, and stretch easily. they hug your body in a flattering way, that these jeans are worth the money spent, as you'll have them for a while.",5,1,0,General Petite,Bottoms,Jeans,0.9427
980,1060,59,"Lovely, feminine, needs belt for definition","I'd been eyeing this for months, loving the look but afraid it'd be too young for me (i'm 58). i tried it on in the store and loved it, with one caveat: it hangs rather like a sack, so i think it needs a belt for waist definition. with a belt, it looks great. my measurements are 38-30-38 and i wear a medium. oh, and contrary to what other reviewers have said, i don't find that the fabric is too thin or transparent.",5,1,4,General Petite,Bottoms,Pants,0.9565
981,1042,39,"Unique, classy","Great fit. smooth, comfortable material. wrinkles, but nothing an iron can't fix. beautiful colors, i got both the teal and the black.",5,1,0,General,Bottoms,Pants,0.0595
982,1072,36,Pretty dress but oddly cut in the middle,"This dress is beautiful and would make an excellent party dress for winter. it is well made and the details are pretty. however the waist is cut in sort of a scallop shape, so it is higher on the sizes and dips down in the middle over the stomach. i wear a size l or 10 in dresses at retailer, and it just did not flatter my body type at all. for a thinner, narrow silhouette, i suppose it would look better, like it does on the model. i had to return it.",4,0,6,General,Dresses,Dresses,0.9666
983,1110,27,"Beautifully constructed dress, runs large","I tried this on in the store last night and decided to order it today. it is a really beautifully made and flattering dress, with very interestingly cut seams. the fabric is a distinctive flower pattern that has been overlaid to appear almost abstract. gorgeous and high quality!

fit: i am 5'6"" and curvy, usually a size 14/16, and the xl fits quite roomy on me (that's the size i ordered because i like flowy things). so it definitely runs large. usually i have better luck with a-line dress shap",5,1,3,General,Dresses,Dresses,0.9744
